,Unnamed: 0,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,not.fully.paid
7640,7640,0.0639,100.99,9.655026193,21.46,777,7712.0,3071,16.5,Did Not Pay
7641,7641,0.0751,334.43,10.57131693,12.86,762,6060.041667,6486,8.7,Did Not Pay
7642,7642,0.1607,527.91,10.71441777,9.33,672,1770.041667,16375,66.0,Did Not Pay
7643,7643,0.1099,392.83,10.89766482,23.51,707,5160.0,22083,75.9,Did Not Pay
7644,7644,0.1136,329.12,10.93761465,9.73,727,5880.0,3010,73.4,Did Not Pay
7645,7645,0.1311,337.45,10.71441777,22.91,692,2910.0,3140,35.7,Did Not Pay
7646,7646,0.1273,503.5,10.62132735,11.41,742,1260.041667,2246,16.9,Did Not Pay
7647,7647,0.0751,155.55,10.75790288,12.77,747,3420.041667,7326,18.2,Did Not Pay
7648,7648,0.1422,291.42,10.91508846,20.75,672,5820.0,4377,71.8,Did Not Pay
7649,7649,0.1273,503.5,11.71177632,24.44,702,5880.0,52601,73.1,Did Not Pay
7650,7650,0.1062,260.48,10.37349118,11.29,722,1950.041667,1643,60.9,Did Not Pay
7651,7651,0.1136,256.71,10.858999,7.89,692,8010.0,15985,45.2,Did Not Pay
7652,7652,0.1348,40.71,8.9226583,21.44,702,1112.0,6235,52.0,Did Not Pay
7653,7653,0.1422,205.71,10.858999,15.65,677,4500.041667,13800,93.2,Did Not Pay
7654,7654,0.1062,716.32,12.24135291,5.34,747,10050.04167,47992,30.5,Did Not Pay
7655,7655,0.0988,322.11,11.15625052,6.24,727,3780.041667,12991,22.6,Did Not Pay
7656,7656,0.1385,545.67,11.65268741,14.01,687,7770.0,7915,38.4,Did Not Pay
7657,7657,0.0714,309.4,11.21182037,15.42,797,5580.0,13014,14.7,Did Not Pay
7658,7658,0.1273,50.35,10.20507253,17.8,692,1830.0,12614,85.2,Did Not Pay
7659,7659,0.1025,153.83,11.27973158,20.42,712,6990.0,61140,60.5,Did Not Pay
7660,7660,0.1136,236.96,10.77895629,7.15,727,5400.041667,9379,35.7,Did Not Pay
7661,7661,0.0988,222.26,10.76806385,16.81,727,4050.0,150,3.1,Did Not Pay
7662,7662,0.1348,474.94,10.63103616,20.06,692,2310.041667,13211,73.8,Did Not Pay
7663,7663,0.1273,169.51,10.81977828,20.52,682,4051.0,22485,70.0,Did Not Pay
7664,7664,0.1062,814.0,11.98042596,15.2,762,5820.0,50110,10.5,Did Not Pay
7665,7665,0.0714,170.17,10.75790288,19.86,752,4110.0,10254,23.5,Did Not Pay
7666,7666,0.0788,350.34,11.03488966,22.49,737,6180.0,16472,47.9,Did Not Pay
7667,7667,0.1099,98.21,10.91326863,15.5,697,4470.0,2754,40.5,Did Not Pay
7668,7668,0.1099,49.11,11.3736634,20.43,687,12450.0,3438,51.3,Did Not Pay
7669,7669,0.0751,311.1,11.00209984,15.92,767,5580.0,5527,17.8,Did Not Pay
7670,7670,0.1025,161.93,10.81977828,19.23,712,4296.041667,36705,82.5,Did Not Pay
7671,7671,0.1136,493.67,11.4756285,22.16,707,5130.0,22434,57.4,Did Not Pay
7672,7672,0.1025,168.41,10.6454249,21.63,712,3420.041667,12970,66.2,Did Not Pay
7673,7673,0.1422,102.86,10.59663473,10.05,702,1230.041667,627,34.8,Did Not Pay
7674,7674,0.1422,317.13,9.862665558,10.81,697,2100.041667,0,0.0,Fully Paid
7675,7675,0.1385,218.27,10.69194491,20.54,672,3120.041667,26428,48.2,Did Not Pay
7676,7676,0.0751,171.11,10.45322615,20.39,742,7200.041667,14493,19.5,Did Not Pay
7677,7677,0.0676,147.7,9.552226498,6.05,772,3480.041667,2621,17.0,Did Not Pay
7678,7678,0.1025,453.39,11.15625052,16.42,732,5340.041667,16198,53.8,Did Not Pay
7679,7679,0.1062,325.6,11.11460974,6.13,722,4200.041667,10075,73.0,Did Not Pay
7680,7680,0.1348,339.25,10.30895266,17.04,682,2430.041667,10491,55.5,Did Not Pay
7681,7681,0.1311,269.96,10.46310334,1.65,742,2130.041667,1692,35.2,Fully Paid
7682,7682,0.1062,130.24,9.392661929,14.1,702,8010.0,3361,21.1,Did Not Pay
7683,7683,0.0788,330.01,10.46310334,21.63,742,4650.041667,11071,37.4,Did Not Pay
7684,7684,0.1348,379.95,10.75234277,3.93,692,1470.0,6372,52.2,Did Not Pay
7685,7685,0.0714,247.52,10.81977828,22.13,772,5430.041667,13088,42.6,Did Not Pay
7686,7686,0.0988,161.06,10.83368119,22.91,717,3690.0,13232,63.9,Did Not Pay
7687,7687,0.1904,916.95,12.34583459,14.43,667,5970.041667,39476,78.3,Did Not Pay
7688,7688,0.0788,450.44,11.47435094,1.91,777,5820.0,3351,0.4,Did Not Pay
7689,7689,0.1025,194.31,10.81977828,20.66,707,1920.0,19882,51.2,Did Not Pay
7690,7690,0.1099,157.13,9.61580548,0.0,752,1680.041667,0,0.0,Fully Paid
7691,7691,0.1461,206.86,10.30895266,16.2,682,1769.958333,16626,91.9,Fully Paid
7692,7692,0.1496,277.16,11.04132055,4.5,712,1379.958333,5009,49.6,Fully Paid
7693,7693,0.1322,165.63,10.49127422,19.53,692,1530.041667,5948,48.8,Fully Paid
7694,7694,0.1704,276.48,9.541081934,2.24,692,8010.0,984,98.4,Fully Paid
7695,7695,0.1565,699.73,11.48452599,3.6,722,5657.958333,16930,22.6,Fully Paid
7696,7696,0.1385,341.04,11.33828632,1.8,722,1140.0,3109,15.9,Fully Paid
7697,7697,0.1385,341.04,11.8493977,7.25,697,3690.0,47134,50.7,Fully Paid
7698,7698,0.1218,59.94,9.798127037,6.33,717,1230.041667,1454,33.8,Fully Paid
7699,7699,0.1095,255.17,10.40426284,20.29,742,9599.958333,11904,38.3,Fully Paid
7700,7700,0.1287,134.54,10.16585182,23.22,677,2911.0,5610,80.1,Fully Paid
7701,7701,0.16,70.32,10.08580911,2.55,667,3509.958333,0,63.0,Fully Paid
7702,7702,0.1821,181.3,10.71441777,11.39,662,5400.0,0,25.8,Fully Paid
7703,7703,0.1533,139.32,10.46310334,9.12,667,2820.041667,2653,49.1,Fully Paid
7704,7704,0.1025,32.39,9.259130536,21.37,702,5310.041667,5430,48.9,Fully Paid
7705,7705,0.1189,663.28,11.01205017,2.89,742,3660.0,6863,46.7,Fully Paid
7706,7706,0.1739,716.95,11.03488966,13.51,697,4350.0,7574,35.6,Fully Paid
7707,7707,0.1114,393.65,11.22524339,7.82,737,3179.958333,10320,8.9,Fully Paid
7708,7708,0.1379,851.89,11.23848862,4.45,717,5249.958333,165,2.5,Fully Paid
7709,7709,0.1287,840.83,11.45952469,0.13,757,2190.0,14,0.2,Fully Paid
7710,7710,0.1608,35.2,10.30895266,23.84,642,2490.0,10125,90.4,Did Not Pay
7711,7711,0.1608,246.38,12.1521443,22.47,647,7212.0,150971,92.3,Fully Paid
7712,7712,0.16,787.53,11.26446411,19.34,682,3780.041667,15897,66.0,Did Not Pay
7713,7713,0.164,126.4,10.30895266,29.6,677,1643.0,3043,58.5,Fully Paid
7714,7714,0.1482,242.05,10.71441777,19.12,652,2847.0,26531,52.6,Fully Paid
7715,7715,0.1482,172.89,10.6454249,18.51,652,4020.0,9792,64.0,Fully Paid
7716,7716,0.138,149.96,10.73639668,16.7,662,4339.0,314,12.6,Did Not Pay
7717,7717,0.1482,311.2,11.39414193,19.34,657,4139.958333,38329,77.3,Fully Paid
7718,7718,0.1703,570.69,11.35510138,25.32,672,4149.958333,38781,54.5,Did Not Pay
7719,7719,0.1324,404.03,12.20607265,21.31,697,5879.958333,152416,80.1,Did Not Pay
7720,7720,0.1229,236.81,10.1266311,15.55,672,990.0,10410,63.9,Did Not Pay
7721,7721,0.1229,250.15,10.73639668,3.03,672,983.0,5556,27.1,Did Not Pay
7722,7722,0.1387,231.98,11.51292546,14.64,657,3498.0,39411,97.8,Did Not Pay
7723,7723,0.1387,163.75,10.77895629,9.18,652,7556.0,4945,64.2,Did Not Pay
7724,7724,0.1671,385.27,10.91871823,26.52,667,2672.958333,21300,65.5,Did Not Pay
7725,7725,0.0775,156.11,11.15625052,8.81,772,6389.958333,0,7.3,Did Not Pay
7726,7726,0.0838,204.84,10.78931908,4.0,742,3661.0,0,2.9,Did Not Pay
7727,7727,0.0807,136.45,11.69524702,4.0,742,4080.0,0,22.1,Did Not Pay
7728,7728,0.0933,80.69,11.60823564,10.0,712,2819.958333,0,17.2,Did Not Pay
7729,7729,0.0933,124.62,11.49272276,10.0,707,4079.958333,0,56.8,Did Not Pay
7730,7730,0.1154,164.98,10.91508846,10.0,697,3190.0,2447,65.5,Fully Paid
7731,7731,0.1028,164.42,11.46163217,10.0,702,2310.0,0,20.1,Did Not Pay
7732,7732,0.0964,32.11,9.392661929,10.0,697,1050.0,0,48.7,Did Not Pay
7733,7733,0.0996,103.2,11.91839057,10.0,692,6030.041667,0,19.8,Did Not Pay
7734,7734,0.1028,113.39,12.10071213,10.0,687,3990.0,0,21.7,Did Not Pay
7735,7735,0.1122,211.85,10.37349118,10.0,687,3329.958333,0,38.3,Did Not Pay
7736,7736,0.0964,208.66,9.903487553,10.0,712,1139.0,0,10.7,Fully Paid
7737,7737,0.0996,64.5,8.699514748,10.0,687,810.0,0,70.0,Did Not Pay
7738,7738,0.1249,42.65,10.59663473,10.0,707,5790.0,0,51.5,Fully Paid
7739,7739,0.0933,95.86,9.903487553,10.0,712,3512.958333,0,48.1,Did Not Pay
7740,7740,0.0901,95.42,10.46310334,10.0,717,4770.0,0,14.0,Did Not Pay
7741,7741,0.0775,209.18,12.22098096,1.0,802,6840.041667,0,8.6,Did Not Pay
7742,7742,0.0775,218.55,11.39075783,1.0,802,3570.041667,0,0.0,Did Not Pay
7743,7743,0.0743,155.38,11.65442503,1.0,802,6750.041667,0,5.0,Did Not Pay
7744,7744,0.1122,344.87,11.00209984,19.5,742,5609.958333,0,0.0,Did Not Pay
7745,7745,0.0712,30.94,10.81977828,1.1,772,5910.0,0,0.8,Did Not Pay
7746,7746,0.0838,81.94,8.779557456,6.46,722,1230.041667,0,0.1,Fully Paid
7747,7747,0.0743,93.23,11.28978191,0.39,797,4441.0,0,0.5,Did Not Pay
7748,7748,0.0743,77.69,11.10682015,10.36,787,5250.041667,0,1.3,Did Not Pay
7749,7749,0.0775,156.11,12.61153775,5.38,757,5641.0,0,23.5,Did Not Pay
7750,7750,0.1407,34.21,10.1266311,16.27,642,567.0416667,0,85.0,Did Not Pay
7751,7751,0.1091,45.78,10.59663473,8.61,672,8490.041667,0,0.5,Did Not Pay
7752,7752,0.1122,164.23,10.23995979,3.51,672,1139.0,0,56.2,Did Not Pay
7753,7753,0.0901,38.17,10.49127422,3.27,707,4680.0,0,2.2,Did Not Pay
7754,7754,0.0964,141.25,10.30895266,3.72,697,1050.0,3493,63.5,Did Not Pay
7755,7755,0.1059,195.28,9.903487553,12.9,697,4169.958333,13660,66.0,Did Not Pay
7756,7756,0.0712,61.87,11.91839057,5.6,802,8489.958333,150786,2.2,Did Not Pay
7757,7757,0.147,345.18,10.81977828,7.22,652,2820.0,10025,85.0,Did Not Pay
7758,7758,0.0964,61.0,11.51292546,10.0,707,6360.041667,0,41.5,Did Not Pay
7759,7759,0.1312,180.57,8.29404964,15.0,662,178.9583333,0,47.8,Did Not Pay
7760,7760,0.1312,202.51,9.392661929,4.4,657,898.9583333,5251,49.3,Did Not Pay
7761,7761,0.128,67.2,9.210340372,3.48,647,1169.958333,571,61.9,Did Not Pay
7762,7762,0.1312,226.98,11.00209984,13.16,672,5880.0,5513,88.9,Fully Paid
7763,7763,0.1501,693.45,11.28978191,3.11,672,3570.0,7883,59.3,Fully Paid
7764,7764,0.1059,325.46,10.91508846,17.96,727,3180.0,6559,24.8,Did Not Pay
7765,7765,0.1691,142.43,11.12726298,19.62,657,2009.958333,1943,25.6,Did Not Pay
7766,7766,0.1438,89.35,10.6454249,16.91,642,5549.0,4139,52.4,Fully Paid
7767,7767,0.1091,114.44,9.61580548,11.52,682,990.0,3570,72.4,Did Not Pay
7768,7768,0.1186,265.17,11.05089001,10.42,687,6388.958333,7406,58.8,Fully Paid
7769,7769,0.1312,135.01,10.37349118,7.91,652,5609.958333,9129,73.3,Did Not Pay
7770,7770,0.147,345.18,11.08214255,6.37,647,1896.0,2211,73.7,Did Not Pay
7771,7771,0.1028,38.88,8.29404964,8.1,682,368.0,900,37.5,Did Not Pay
7772,7772,0.1249,33.45,10.37349118,5.21,652,2429.958333,1636,16.7,Did Not Pay
7773,7773,0.1249,150.52,10.34174248,9.56,662,780.0,4494,76.2,Did Not Pay
7774,7774,0.1438,61.86,10.59663473,4.11,632,629.0,6214,55.0,Fully Paid
7775,7775,0.1533,139.31,11.36210258,20.12,652,2849.0,37318,75.4,Did Not Pay
7776,7776,0.1122,164.23,11.01862914,14.48,692,2969.0,9442,51.3,Fully Paid
7777,7777,0.1438,42.96,9.210340372,5.64,632,660.0,1269,105.7,Did Not Pay
7778,7778,0.1596,316.25,9.903487553,15.66,642,5370.0,5673,22.0,Did Not Pay
7779,7779,0.1438,68.73,10.59663473,15.57,642,238.9583333,17312,86.6,Did Not Pay
7780,7780,0.147,110.46,9.472704636,9.42,637,449.0,1670,55.6,Did Not Pay
7781,7781,0.1754,43.11,9.169518377,8.38,612,659.0,546,47.6,Did Not Pay
7782,7782,0.1249,140.48,10.80972795,7.68,662,1019.0,6670,72.5,Did Not Pay
7783,7783,0.1501,34.68,9.757305042,20.0,652,1052.0,2484,35.4,Did Not Pay
7784,7784,0.1059,133.44,10.59663473,9.51,682,406.0,705,54.2,Did Not Pay
7785,7785,0.1217,116.54,9.210340372,14.76,667,1022.0,4784,95.7,Did Not Pay
7786,7786,0.1375,102.17,9.392661929,19.3,667,5668.958333,2545,14.4,Fully Paid
7787,7787,0.1343,67.81,10.71441777,8.75,647,419.0,1615,54.1,Did Not Pay
7788,7788,0.1533,365.69,11.03488966,1.72,642,1470.0,1437,95.8,Fully Paid
7789,7789,0.1407,171.05,10.71441777,0.53,642,2846.0,123,41.0,Did Not Pay
7790,7790,0.1091,425.04,11.03488966,20.0,697,4979.958333,13748,50.2,Did Not Pay
7791,7791,0.0996,257.99,10.1266311,0.48,702,599.9583333,316,19.2,Did Not Pay
7792,7792,0.1501,346.73,10.81977828,7.75,647,1500.0,16246,83.3,Fully Paid
7793,7793,0.1691,284.86,11.00209984,20.22,647,6209.0,6755,99.3,Fully Paid
7794,7794,0.1722,464.95,10.37349118,15.98,642,810.0,6703,79.8,Fully Paid
7795,7795,0.1438,412.37,9.61580548,6.48,672,1140.0,1464,83.7,Did Not Pay
7796,7796,0.1628,670.59,11.51292546,9.79,662,449.0,1603,64.1,Fully Paid
7797,7797,0.128,201.6,10.95080655,15.2,667,6449.958333,13622,79.7,Did Not Pay
7798,7798,0.1091,196.18,8.853665428,8.57,682,334.0,0,25.2,Fully Paid
7799,7799,0.1691,489.61,13.12236338,7.47,667,3600.0,168496,46.1,Fully Paid
7800,7800,0.1533,332.6,12.50617724,7.33,682,5009.958333,107007,29.8,Fully Paid
7801,7801,0.1501,443.81,9.798127037,2.2,657,1548.0,668,66.8,Did Not Pay
7802,7802,0.0838,63.03,9.998797732,13.09,737,599.9583333,425,9.4,Did Not Pay
7803,7803,0.0743,108.77,12.61153775,1.0,802,8593.958333,150786,17.0,Did Not Pay
7804,7804,0.0996,80.63,9.798127037,2.33,692,928.9583333,2937,43.3,Fully Paid
7805,7805,0.1375,170.29,11.51292546,6.2,647,1978.958333,9501,64.6,Did Not Pay
7806,7806,0.1786,585.41,11.69524702,14.09,652,1140.0,1100,6.0,Did Not Pay
7807,7807,0.1691,318.69,11.15625052,1.35,637,780.0,2864,81.6,Fully Paid
7808,7808,0.147,172.59,10.81977828,15.14,647,3299.0,36662,82.9,Did Not Pay
7809,7809,0.1343,193.26,11.08214255,18.22,667,990.9583333,3023,12.6,Did Not Pay
7810,7810,0.0964,287.3,11.51292546,18.24,757,4829.0,2150,4.2,Did Not Pay
7811,7811,0.1565,131.19,8.892886141,17.31,642,3478.958333,0,69.5,Fully Paid
7812,7812,0.1091,163.48,10.65725935,1.21,677,719.0,1424,43.2,Did Not Pay
7813,7813,0.1217,499.45,11.32900263,17.02,712,4320.0,37570,59.5,Did Not Pay
7814,7814,0.0807,141.15,9.811372264,3.29,737,1200.0,0,0.0,Did Not Pay
7815,7815,0.0838,94.54,9.903487553,6.72,732,3149.958333,7021,27.4,Did Not Pay
7816,7816,0.1186,49.72,10.23995979,14.31,667,539.9583333,0,0.0,Did Not Pay
7817,7817,0.147,207.11,9.998797732,20.0,667,2614.0,15782,36.2,Did Not Pay
7818,7818,0.1249,100.35,11.08214255,14.25,667,2940.0,8143,60.3,Did Not Pay
7819,7819,0.1596,388.28,10.22976514,12.9,647,3720.0,2621,51.5,Fully Paid
7820,7820,0.0743,77.69,10.03451581,0.53,747,3630.0,416,10.4,Fully Paid
7821,7821,0.1501,403.07,10.38899537,0.74,647,238.9583333,381,63.5,Did Not Pay
7822,7822,0.1722,64.38,7.547501683,18.99,642,450.0,702,87.7,Did Not Pay
7823,7823,0.1722,525.75,10.1266311,14.74,652,5820.0,1055,39.1,Did Not Pay
7824,7824,0.1407,61.58,9.229358378,5.06,637,750.0,2925,97.5,Did Not Pay
7825,7825,0.1028,81.0,9.298351249,7.14,692,3964.0,0,0.0,Did Not Pay
7826,7826,0.1375,102.17,8.862483576,2.38,642,3972.0,469,93.8,Did Not Pay
7827,7827,0.0933,127.82,10.81977828,4.0,702,995.9583333,6500,80.0,Did Not Pay
7828,7828,0.1533,364.82,10.20359214,13.02,647,1109.0,8742,87.4,Did Not Pay
7829,7829,0.0807,78.42,11.28978191,0.09,727,6678.0,6,1.5,Did Not Pay
7830,7830,0.1533,364.82,10.59663473,11.76,647,1019.958333,12274,66.3,Did Not Pay
7831,7831,0.1091,98.09,9.472704636,4.62,672,359.0,0,0.0,Did Not Pay
7832,7832,0.1375,170.29,9.903487553,0.0,647,1230.0,0,0.0,Fully Paid
7833,7833,0.1059,156.23,9.652844328,0.0,682,1109.0,0,0.0,Did Not Pay
7834,7834,0.1091,163.48,10.46310334,1.2,677,599.9583333,350,31.8,Fully Paid
7835,7835,0.1186,348.03,10.81977828,13.8,682,1440.0,18927,77.9,Did Not Pay
7836,7836,0.1596,84.34,10.04324949,15.86,632,569.9583333,231,77.0,Fully Paid
7837,7837,0.147,207.11,11.26446411,10.23,642,599.9583333,4103,93.7,Did Not Pay
7838,7838,0.1249,167.24,12.10071213,21.35,692,6046.958333,222702,30.5,Did Not Pay
7839,7839,0.1628,441.18,11.40756495,1.31,642,2550.0,3864,56.7,Did Not Pay
7840,7840,0.1312,337.52,11.08214255,25.0,697,3047.0,53670,57.3,Did Not Pay
7841,7841,0.1312,67.51,10.71441777,4.83,642,2489.958333,0,0.0,Fully Paid
7842,7842,0.1754,472.38,11.08214255,23.78,657,6088.958333,27730,57.8,Did Not Pay
7843,7843,0.1628,303.55,10.93310697,11.38,667,2520.0,9221,98.1,Did Not Pay
7844,7844,0.1375,340.57,10.30895266,2.16,657,629.9583333,1863,51.0,Fully Paid
7845,7845,0.1122,131.38,10.16585182,10.85,677,291.9583333,25,2.5,Fully Paid
7846,7846,0.0838,15.76,10.40426284,2.15,717,6359.0,3461,18.6,Did Not Pay
7847,7847,0.1722,303.98,10.23995979,22.93,642,1800.0,7985,89.5,Did Not Pay
7848,7848,0.1786,360.83,10.71441777,15.65,652,3964.958333,13784,61.5,Did Not Pay
7849,7849,0.1501,151.69,11.08214255,5.48,642,1739.958333,4982,73.8,Fully Paid
7850,7850,0.1754,538.84,11.08214255,10.01,647,2368.958333,2469,94.5,Fully Paid
7851,7851,0.1028,129.6,9.893437217,5.82,682,539.9583333,7276,35.1,Did Not Pay
7852,7852,0.0933,131.01,9.680344001,2.7,702,391.0,355,59.2,Did Not Pay
7853,7853,0.1467,345.04,11.10194518,0.76,647,10859.95833,991,15.2,Did Not Pay
7854,7854,0.1754,183.21,10.19241884,13.44,627,419.0,2798,71.4,Fully Paid
7855,7855,0.1122,118.24,10.81977828,2.86,667,181.0,736,51.3,Did Not Pay
7856,7856,0.1312,40.51,11.07153262,3.77,642,4830.0,12331,78.0,Did Not Pay
7857,7857,0.1786,184.02,11.00209984,5.3,617,720.0,4333,95.4,Fully Paid
7858,7858,0.0933,319.54,11.05089001,0.82,717,346.0,0,0.0,Did Not Pay
7859,7859,0.1596,421.65,11.28978191,4.61,647,299.9583333,339,82.7,Did Not Pay
7860,7860,0.1375,166.88,10.68051622,3.01,647,1260.0,1893,90.1,Fully Paid
7861,7861,0.087,158.31,9.61580548,9.84,727,2220.0,5243,31.6,Fully Paid
7862,7862,0.1438,240.54,10.91508846,8.9,647,3000.0,5390,66.9,Did Not Pay
7863,7863,0.1122,67.33,11.47210347,25.0,707,4202.958333,74292,94.6,Did Not Pay
7864,7864,0.1407,82.11,10.54534144,18.51,652,4318.958333,5295,83.0,Fully Paid
7865,7865,0.1754,224.52,10.46310334,19.85,657,5460.0,17659,58.7,Fully Paid
7866,7866,0.1343,169.51,9.903487553,0.0,652,330.0,0,0.0,Fully Paid
7867,7867,0.1722,305.77,11.00209984,8.84,642,720.0,5059,79.0,Fully Paid
7868,7868,0.1154,494.93,10.81977828,0.0,687,299.9583333,557,22.3,Did Not Pay
7869,7869,0.1533,98.39,10.30895266,21.28,652,1830.0,509,72.7,Did Not Pay
7870,7870,0.1407,191.59,9.61580548,2.0,642,238.9583333,852,77.5,Fully Paid
7871,7871,0.1343,81.37,9.903487553,11.64,652,2819.958333,233,15.1,Did Not Pay
7872,7872,0.1312,141.76,9.210340372,10.68,652,390.0,2942,58.8,Did Not Pay
7873,7873,0.1407,143.69,10.08580911,12.55,647,2220.0,0,0.0,Fully Paid
7874,7874,0.1786,432.99,10.6046029,12.83,652,2878.958333,4157,96.7,Fully Paid
7875,7875,0.1122,173.25,11.15625052,25.78,722,4080.0,17844,31.1,Did Not Pay
7876,7876,0.1786,158.77,11.73606902,25.77,662,7979.958333,68438,96.2,Did Not Pay
7877,7877,0.1375,204.34,9.903487553,8.4,652,543.9583333,1421,71.7,Did Not Pay
7878,7878,0.087,158.31,10.24065669,1.8,722,900.0,827,51.7,Fully Paid
7879,7879,0.1467,316.58,10.49127422,0.33,692,360.0,136,1.1,Fully Paid
7880,7880,0.1659,510.47,11.03488966,24.45,662,1260.0,15783,74.5,Did Not Pay
7881,7881,0.1501,145.62,11.08214255,10.69,647,2969.0,3028,9.8,Did Not Pay
7882,7882,0.1501,332.84,11.40756495,15.33,652,6418.958333,22158,80.7,Did Not Pay
7883,7883,0.128,278.03,10.96819829,7.99,667,6210.0,2303,32.9,Did Not Pay
7884,7884,0.1375,102.17,10.50506754,23.61,672,1049.958333,15123,54.4,Did Not Pay
7885,7885,0.1754,290.97,10.89673933,9.98,642,3450.0,18865,60.8,Fully Paid
7886,7886,0.1375,170.29,9.903487553,0.6,642,1289.958333,77,11.0,Did Not Pay
7887,7887,0.1312,118.14,10.46310334,3.94,647,1739.958333,2680,57.0,Did Not Pay
7888,7888,0.1059,162.73,10.30895266,1.8,682,420.0,829,21.8,Did Not Pay
7889,7889,0.1596,298.67,10.27505111,11.42,667,4050.0,3879,71.8,Fully Paid
7890,7890,0.1438,359.95,10.96819829,4.26,647,2009.958333,14000,55.8,Did Not Pay
7891,7891,0.1754,376.29,10.34174248,22.37,642,4470.0,10713,82.4,Fully Paid
7892,7892,0.1059,265.25,11.85863349,6.7,687,6359.0,7260,41.7,Did Not Pay
7893,7893,0.1533,870.68,12.01370075,13.35,687,6659.0,18538,47.3,Fully Paid
7894,7894,0.1407,205.27,10.49127422,0.0,647,5879.0,0,0.0,Fully Paid
7895,7895,0.1438,149.48,9.852194258,13.45,642,1139.0,2422,105.3,Did Not Pay
7896,7896,0.1312,168.76,9.729134165,5.36,652,299.9583333,2486,82.9,Fully Paid
7897,7897,0.0901,15.91,7.60090246,0.0,702,238.9583333,0,0.0,Fully Paid
7898,7898,0.128,334.3,10.20359214,1.42,667,299.9583333,938,47.6,Did Not Pay
7899,7899,0.1154,131.99,9.825526011,1.3,667,2910.0,258,86.0,Fully Paid
7900,7900,0.1438,768.01,12.30138283,14.5,692,7387.0,81330,77.5,Did Not Pay
7901,7901,0.1628,423.55,10.77895629,11.53,652,900.0,11134,77.5,Fully Paid
7902,7902,0.1028,259.2,9.83091686,6.97,697,629.9583333,4380,49.2,Did Not Pay
7903,7903,0.1122,131.38,9.574983486,1.67,672,1289.958333,74,37.0,Did Not Pay
7904,7904,0.1312,168.76,10.63585545,2.48,652,7528.958333,2636,32.9,Did Not Pay
7905,7905,0.1438,359.95,11.22524339,13.07,657,2429.958333,22764,39.7,Did Not Pay
7906,7906,0.1312,230.36,11.41861479,9.63,692,2489.958333,5537,79.1,Did Not Pay
7907,7907,0.1154,659.91,13.33100224,2.33,692,4005.958333,0,0.0,Fully Paid
7908,7908,0.1028,294.83,10.4341158,10.66,687,599.9583333,1521,27.7,Fully Paid
7909,7909,0.1217,199.78,10.30895266,2.2,662,658.9583333,2468,79.6,Did Not Pay
7910,7910,0.1122,131.38,10.40426284,15.27,672,2700.0,3323,32.6,Did Not Pay
7911,7911,0.1438,123.71,10.35774282,18.51,642,3390.0,869,96.6,Did Not Pay
7912,7912,0.0964,320.99,9.998797732,18.55,722,540.0,63,4.2,Did Not Pay
7913,7913,0.1628,99.71,11.00209984,4.22,622,479.0,2581,64.5,Did Not Pay
7914,7914,0.1186,23.21,10.0604913,11.33,657,2879.958333,4479,101.8,Fully Paid
7915,7915,0.1217,299.67,9.998797732,3.27,667,708.9583333,0,0.0,Did Not Pay
7916,7916,0.1501,346.71,10.34174248,23.34,667,2190.0,3283,63.1,Did Not Pay
7917,7917,0.1754,500.22,10.71441777,23.65,652,2670.0,81695,92.9,Did Not Pay
7918,7918,0.1407,171.06,9.472704636,13.38,642,810.0,5908,34.8,Did Not Pay
7919,7919,0.1754,705.87,10.71441777,25.63,667,2670.0,35460,86.7,Did Not Pay
7920,7920,0.1249,836.23,11.31447453,15.13,702,11430.0,43302,53.8,Fully Paid
7921,7921,0.1596,878.44,11.56171563,26.55,707,6630.0,78203,90.0,Did Not Pay
7922,7922,0.1438,359.95,11.24504602,9.98,642,4679.958333,15918,101.4,Fully Paid
7923,7923,0.0933,287.59,9.61580548,13.36,717,3268.958333,2588,103.5,Fully Paid
7924,7924,0.1028,162.0,11.15625052,0.26,687,344.9583333,1169,48.7,Did Not Pay
7925,7925,0.1438,227.66,10.71441777,15.63,642,2099.958333,5575,66.4,Fully Paid
7926,7926,0.1249,468.29,11.21182037,20.68,682,4349.958333,8009,74.2,Did Not Pay
7927,7927,0.1154,98.99,11.22524339,18.26,672,2670.0,1393,43.5,Did Not Pay
7928,7928,0.1628,59.12,11.38509209,26.52,652,3959.958333,51914,88.5,Fully Paid
7929,7929,0.1343,186.46,10.49127422,16.03,652,2159.958333,3132,97.9,Did Not Pay
7930,7930,0.1154,164.98,10.62132735,10.36,672,6839.958333,15301,46.8,Did Not Pay
7931,7931,0.1596,337.32,11.09741002,23.27,657,7593.958333,25348,91.6,Did Not Pay
7932,7932,0.0933,178.94,11.46163217,0.13,702,210.0,327,21.8,Did Not Pay
7933,7933,0.1028,181.44,8.517193191,0.0,682,238.9583333,0,0.0,Fully Paid
7934,7934,0.1438,240.54,10.30895266,4.04,642,450.0,2288,53.2,Fully Paid
7935,7935,0.1122,246.33,9.903487553,5.46,677,1260.0,4310,50.7,Fully Paid
7936,7936,0.1122,82.11,10.30895266,0.4,672,1590.0,174,9.2,Did Not Pay
7937,7937,0.1438,274.9,10.98529272,23.86,677,7258.958333,14301,60.2,Fully Paid
