GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
10/30/2017,21700096,1610612763,1610612766,2017,1610612763,99,0.344,0.818,0.229,17,48,1610612766,104,0.416,0.793,0.412,15,56,0
10/30/2017,21700097,1610612740,1610612753,2017,1610612740,99,0.459,0.778,0.25,30,43,1610612753,115,0.506,0.722,0.471,27,43,0
10/30/2017,21700098,1610612762,1610612742,2017,1610612762,104,0.469,0.8,0.457,25,35,1610612742,89,0.447,0.818,0.5,17,42,1
10/30/2017,21700099,1610612757,1610612761,2017,1610612757,85,0.388,0.789,0.308,13,38,1610612761,99,0.448,0.765,0.333,17,47,0
10/30/2017,21700100,1610612746,1610612744,2017,1610612746,113,0.453,0.833,0.4,21,35,1610612744,141,0.584,0.767,0.483,37,46,0
10/29/2017,21700085,1610612737,1610612749,2017,1610612737,106,0.468,0.808,0.448,27,31,1610612749,117,0.543,0.762,0.5,30,43,0
10/29/2017,21700086,1610612754,1610612759,2017,1610612754,97,0.468,0.75,0.455,21,44,1610612759,94,0.4,0.722,0.321,19,44,1
10/29/2017,21700087,1610612751,1610612743,2017,1610612751,111,0.406,0.677,0.387,24,56,1610612743,124,0.5,0.864,0.55,23,46,0
10/29/2017,21700088,1610612766,1610612753,2017,1610612766,120,0.546,0.471,0.333,31,59,1610612753,113,0.423,0.769,0.333,28,39,1
10/29/2017,21700089,1610612758,1610612764,2017,1610612758,83,0.39,0.813,0.273,13,43,1610612764,110,0.471,0.65,0.5,28,49,0
10/29/2017,21700090,1610612739,1610612752,2017,1610612739,95,0.383,0.852,0.303,20,41,1610612752,114,0.472,0.81,0.464,27,51,0
10/29/2017,21700091,1610612744,1610612765,2017,1610612744,107,0.571,0.75,0.37,29,40,1610612765,115,0.462,1,0.444,22,37,0
10/28/2017,21700077,1610612740,1610612739,2017,1610612740,123,0.516,0.75,0.394,33,47,1610612739,101,0.462,0.739,0.375,19,37,1
10/28/2017,21700078,1610612748,1610612738,2017,1610612748,90,0.43,0.938,0.226,17,40,1610612738,96,0.42,0.846,0.261,15,41,0
10/28/2017,21700079,1610612741,1610612760,2017,1610612741,69,0.282,0.75,0.27,16,47,1610612760,101,0.443,0.714,0.382,28,52,0
10/28/2017,21700080,1610612763,1610612745,2017,1610612763,103,0.471,0.75,0.424,26,42,1610612745,89,0.377,0.81,0.368,18,43,1
10/28/2017,21700081,1610612742,1610612755,2017,1610612742,110,0.514,0.789,0.475,22,33,1610612755,112,0.494,0.714,0.457,25,42,0
10/28/2017,21700082,1610612762,1610612747,2017,1610612762,96,0.468,0.692,0.419,18,49,1610612747,81,0.383,0.7,0.227,17,39,1
10/28/2017,21700083,1610612757,1610612756,2017,1610612757,114,0.44,0.821,0.423,27,53,1610612756,107,0.425,0.8,0.346,21,46,1
10/28/2017,21700084,1610612746,1610612765,2017,1610612746,87,0.333,0.727,0.395,19,51,1610612765,95,0.409,0.667,0.321,16,50,0
10/27/2017,21700070,1610612766,1610612745,2017,1610612766,93,0.375,0.571,0.379,16,44,1610612745,109,0.447,0.846,0.386,21,51,0
10/27/2017,21700071,1610612753,1610612759,2017,1610612753,114,0.571,0.5,0.478,22,45,1610612759,87,0.337,0.852,0.167,19,49,1
10/27/2017,21700072,1610612737,1610612743,2017,1610612737,100,0.416,1,0.424,23,43,1610612743,105,0.462,0.739,0.2,25,46,0
10/27/2017,21700073,1610612752,1610612751,2017,1610612752,107,0.449,0.588,0.333,19,55,1610612751,86,0.4,0.714,0.367,18,35,1
10/27/2017,21700074,1610612750,1610612760,2017,1610612750,119,0.488,0.771,0.364,23,44,1610612760,116,0.5,0.88,0.286,19,35,1
10/27/2017,21700075,1610612744,1610612764,2017,1610612744,120,0.484,0.9,0.263,33,53,1610612764,117,0.443,0.727,0.455,30,41,1
10/27/2017,21700076,1610612747,1610612761,2017,1610612747,92,0.456,0.708,0.13,20,49,1610612761,101,0.43,0.7,0.241,27,40,0
10/26/2017,21700065,1610612741,1610612737,2017,1610612741,91,0.36,0.759,0.219,20,62,1610612737,86,0.395,0.846,0.393,22,40,1
10/26/2017,21700066,1610612763,1610612742,2017,1610612763,96,0.411,0.867,0.294,18,46,1610612742,91,0.34,0.85,0.294,20,53,1
10/26/2017,21700067,1610612749,1610612738,2017,1610612749,89,0.455,0.571,0.44,22,37,1610612738,96,0.423,0.864,0.367,21,45,0
10/26/2017,21700068,1610612757,1610612746,2017,1610612757,103,0.393,0.864,0.452,19,44,1610612746,104,0.468,0.639,0.321,11,46,0
10/26/2017,21700069,1610612758,1610612740,2017,1610612758,106,0.469,0.92,0.35,25,34,1610612740,114,0.488,0.739,0.406,22,47,0
10/25/2017,21700055,1610612766,1610612743,2017,1610612766,110,0.469,0.808,0.419,17,50,1610612743,93,0.38,0.6,0.258,18,51,1
10/25/2017,21700056,1610612765,1610612750,2017,1610612765,122,0.522,0.647,0.441,32,47,1610612750,101,0.435,0.857,0.36,19,37,1
10/25/2017,21700057,1610612755,1610612745,2017,1610612755,104,0.443,0.6,0.333,29,43,1610612745,105,0.48,0.875,0.308,22,40,0
10/25/2017,21700058,1610612751,1610612739,2017,1610612751,112,0.43,0.714,0.37,22,38,1610612739,107,0.481,0.654,0.343,21,47,1
10/25/2017,21700059,1610612748,1610612759,2017,1610612748,100,0.463,0.944,0.346,19,32,1610612759,117,0.553,0.767,0.588,18,44,0
10/25/2017,21700060,1610612760,1610612754,2017,1610612760,114,0.483,0.692,0.37,26,49,1610612754,96,0.337,0.857,0.345,13,41,1
10/25/2017,21700061,1610612742,1610612763,2017,1610612742,103,0.486,0.69,0.423,20,35,1610612763,94,0.458,0.667,0.387,14,36,1
10/25/2017,21700062,1610612756,1610612762,2017,1610612756,97,0.438,0.778,0.316,18,55,1610612762,88,0.416,0.72,0.24,20,44,1
10/25/2017,21700063,1610612744,1610612761,2017,1610612744,117,0.558,0.864,0.462,32,37,1610612761,112,0.457,0.947,0.235,30,42,1
10/25/2017,21700064,1610612747,1610612764,2017,1610612747,102,0.446,0.813,0.233,27,53,1610612764,99,0.411,0.652,0.231,20,45,1
10/24/2017,21700049,1610612739,1610612741,2017,1610612739,119,0.518,0.773,0.421,28,39,1610612741,112,0.477,0.846,0.515,28,39,1
10/24/2017,21700050,1610612753,1610612751,2017,1610612753,125,0.494,0.875,0.348,20,44,1610612751,121,0.417,0.882,0.314,21,49,1
10/24/2017,21700051,1610612738,1610612752,2017,1610612738,110,0.493,0.815,0.483,26,41,1610612752,89,0.424,0.64,0.083,20,43,1
10/24/2017,21700052,1610612750,1610612754,2017,1610612750,107,0.488,0.636,0.375,27,27,1610612754,130,0.667,0.727,0.455,31,42,0
10/24/2017,21700053,1610612757,1610612740,2017,1610612757,103,0.375,0.818,0.345,17,63,1610612740,93,0.395,0.75,0.3,17,42,1
10/24/2017,21700054,1610612746,1610612762,2017,1610612746,102,0.47,0.667,0.345,21,44,1610612762,84,0.43,0.818,0.25,20,41,1
10/23/2017,21700041,1610612765,1610612755,2017,1610612765,86,0.388,0.737,0.2,14,39,1610612755,97,0.467,0.75,0.375,25,49,0
10/23/2017,21700042,1610612748,1610612737,2017,1610612748,104,0.459,0.667,0.378,21,41,1610612737,93,0.474,0.778,0.412,14,41,1
10/23/2017,21700043,1610612745,1610612763,2017,1610612745,90,0.416,0.739,0.237,25,39,1610612763,98,0.426,0.919,0.316,16,38,0
10/23/2017,21700044,1610612749,1610612766,2017,1610612749,103,0.471,0.875,0.346,24,42,1610612766,94,0.423,0.583,0.269,17,48,1
10/23/2017,21700045,1610612742,1610612744,2017,1610612742,103,0.396,0.6,0.31,21,42,1610612744,133,0.558,0.846,0.385,33,50,0
10/23/2017,21700046,1610612759,1610612761,2017,1610612759,101,0.444,0.696,0.25,19,55,1610612761,97,0.425,0.792,0.27,17,34,1
10/23/2017,21700047,1610612743,1610612764,2017,1610612743,104,0.488,0.783,0.348,27,44,1610612764,109,0.44,0.929,0.3,24,38,0
10/23/2017,21700048,1610612756,1610612758,2017,1610612756,117,0.545,0.852,0.333,20,45,1610612758,115,0.434,0.69,0.409,19,37,1
10/22/2017,21700038,1610612751,1610612737,2017,1610612751,116,0.471,0.676,0.407,27,51,1610612737,104,0.34,0.917,0.259,21,48,1
10/22/2017,21700039,1610612760,1610612750,2017,1610612760,113,0.479,0.625,0.355,26,36,1610612750,115,0.5,0.826,0.4,25,45,0
10/22/2017,21700040,1610612747,1610612740,2017,1610612747,112,0.489,0.75,0.333,27,38,1610612740,119,0.566,0.714,0.313,26,42,0
10/21/2017,21700027,1610612761,1610612755,2017,1610612761,128,0.472,0.838,0.295,23,51,1610612755,94,0.39,0.611,0.333,18,41,1
10/21/2017,21700028,1610612739,1610612753,2017,1610612739,93,0.384,0.741,0.28,15,44,1610612753,114,0.444,0.85,0.486,28,50,0
10/21/2017,21700029,1610612748,1610612754,2017,1610612748,112,0.517,0.571,0.412,24,45,1610612754,108,0.448,0.714,0.368,18,45,1
10/21/2017,21700030,1610612752,1610612765,2017,1610612752,107,0.457,0.806,0.267,20,39,1610612765,111,0.484,0.933,0.3,21,43,0
10/21/2017,21700031,1610612741,1610612759,2017,1610612741,77,0.378,0.778,0.286,18,48,1610612759,87,0.409,0.625,0.083,25,52,0
10/21/2017,21700032,1610612745,1610612742,2017,1610612745,107,0.476,0.818,0.234,17,54,1610612742,91,0.369,0.762,0.419,19,41,1
10/21/2017,21700033,1610612763,1610612744,2017,1610612763,111,0.468,0.784,0.37,20,40,1610612744,101,0.393,0.852,0.316,20,46,1
10/21/2017,21700034,1610612749,1610612757,2017,1610612749,113,0.525,0.733,0.389,22,35,1610612757,110,0.42,0.886,0.393,18,42,1
10/21/2017,21700035,1610612743,1610612758,2017,1610612743,96,0.435,0.6,0.333,25,58,1610612758,79,0.365,0.692,0.364,15,39,1
10/21/2017,21700036,1610612762,1610612760,2017,1610612762,96,0.494,0.786,0.31,22,41,1610612760,87,0.41,0.632,0.333,15,38,1
10/21/2017,21700037,1610612746,1610612756,2017,1610612746,130,0.545,0.733,0.462,26,52,1610612756,88,0.38,0.737,0.25,19,36,1
10/20/2017,21700017,1610612766,1610612737,2017,1610612766,109,0.43,0.8,0.306,17,57,1610612737,91,0.379,0.857,0.233,19,38,1
10/20/2017,21700018,1610612754,1610612757,2017,1610612754,96,0.449,0.667,0.222,15,39,1610612757,114,0.484,0.765,0.474,19,51,0
10/20/2017,21700019,1610612755,1610612738,2017,1610612755,92,0.38,0.75,0.313,20,47,1610612738,102,0.417,0.688,0.345,16,55,0
10/20/2017,21700020,1610612764,1610612765,2017,1610612764,115,0.533,0.829,0.353,25,37,1610612765,111,0.494,0.75,0.435,19,33,1
10/20/2017,21700021,1610612749,1610612739,2017,1610612749,97,0.463,0.833,0.314,23,30,1610612739,116,0.543,1,0.423,25,44,0
10/20/2017,21700022,1610612751,1610612753,2017,1610612751,126,0.5,0.714,0.333,22,48,1610612753,121,0.506,0.867,0.545,30,40,1
10/20/2017,21700023,1610612750,1610612762,2017,1610612750,100,0.444,0.808,0.318,17,44,1610612762,97,0.481,0.824,0.409,23,38,1
10/20/2017,21700024,1610612742,1610612758,2017,1610612742,88,0.413,0.714,0.333,19,36,1610612758,93,0.425,0.692,0.435,20,57,0
10/20/2017,21700025,1610612740,1610612744,2017,1610612740,120,0.459,0.636,0.444,26,50,1610612744,128,0.516,0.8,0.45,29,49,0
10/20/2017,21700026,1610612756,1610612747,2017,1610612756,130,0.489,0.684,0.483,17,50,1610612747,132,0.516,0.727,0.462,22,42,0
10/19/2017,21700014,1610612761,1610612741,2017,1610612761,117,0.47,0.929,0.448,26,49,1610612741,100,0.416,0.889,0.313,22,39,1
10/19/2017,21700015,1610612760,1610612752,2017,1610612760,105,0.433,0.727,0.289,26,41,1610612752,84,0.405,0.684,0.292,19,41,1
10/19/2017,21700016,1610612747,1610612746,2017,1610612747,92,0.407,0.609,0.25,21,52,1610612746,108,0.393,0.923,0.364,23,59,0
10/18/2017,21700003,1610612765,1610612766,2017,1610612765,102,0.427,0.917,0.346,24,47,1610612766,90,0.397,0.793,0.3,16,47,1
10/18/2017,21700004,1610612754,1610612751,2017,1610612754,140,0.52,0.781,0.265,29,47,1610612751,131,0.479,0.906,0.4,22,43,1
10/18/2017,21700005,1610612753,1610612748,2017,1610612753,116,0.478,0.759,0.381,22,50,1610612748,109,0.436,0.765,0.267,27,44,1
10/18/2017,21700006,1610612764,1610612755,2017,1610612764,120,0.433,0.789,0.273,21,52,1610612755,115,0.462,0.737,0.429,25,48,1
10/18/2017,21700007,1610612738,1610612749,2017,1610612738,100,0.429,0.524,0.393,23,43,1610612749,108,0.5,0.833,0.333,19,45,0
10/18/2017,21700008,1610612763,1610612740,2017,1610612763,103,0.424,0.571,0.31,19,45,1610612740,91,0.38,0.828,0.28,15,51,1
10/18/2017,21700009,1610612742,1610612737,2017,1610612742,111,0.442,0.857,0.378,27,41,1610612737,117,0.511,0.8,0.5,20,50,0
10/18/2017,21700010,1610612762,1610612743,2017,1610612762,106,0.506,0.938,0.375,28,36,1610612743,96,0.468,0.917,0.481,21,38,1
10/18/2017,21700011,1610612759,1610612750,2017,1610612759,107,0.461,0.895,0.381,22,50,1610612750,99,0.435,0.739,0.421,23,42,1
10/18/2017,21700012,1610612756,1610612757,2017,1610612756,76,0.315,0.722,0.259,10,33,1610612757,124,0.489,0.786,0.583,22,57,0
10/18/2017,21700013,1610612758,1610612745,2017,1610612758,100,0.477,0.8,0.348,19,42,1610612745,105,0.398,0.931,0.267,19,44,0
10/17/2017,21700001,1610612739,1610612738,2017,1610612739,102,0.458,0.84,0.227,19,50,1610612738,99,0.409,0.76,0.25,24,46,1
10/17/2017,21700002,1610612744,1610612745,2017,1610612744,121,0.538,0.905,0.533,34,41,1610612745,122,0.485,0.684,0.366,28,43,0
10/13/2017,11700067,1610612766,1610612742,2017,1610612766,111,0.494,0.714,0.567,24,50,1610612742,96,0.412,0.824,0.387,25,37,1
10/13/2017,11700069,1610612753,1610612739,2017,1610612753,106,0.477,0.611,0.333,27,41,1610612739,113,0.5,0.828,0.36,21,47,0
10/13/2017,11700075,1610612752,1610612764,2017,1610612752,103,0.458,0.727,0.407,18,32,1610612764,110,0.526,0.692,0.323,23,41,0
10/13/2017,11700070,1610612741,1610612761,2017,1610612741,104,0.487,0.609,0.56,28,40,1610612761,125,0.511,0.737,0.396,31,40,0
10/13/2017,11700071,1610612763,1610612740,2017,1610612763,142,0.553,0.895,0.538,29,46,1610612740,101,0.447,0.81,0.286,14,30,1
10/13/2017,11700072,1610612745,1610612759,2017,1610612745,97,0.386,0.778,0.283,19,43,1610612759,106,0.529,0.75,0.333,30,47,0
10/13/2017,11700068,1610612755,1610612748,2017,1610612755,119,0.467,0.808,0.359,27,48,1610612748,95,0.398,0.778,0.133,23,50,1
10/13/2017,11700076,1610612749,1610612765,2017,1610612749,107,0.468,0.85,0.485,27,41,1610612765,103,0.418,0.72,0.391,24,50,1
10/13/2017,11700077,1610612744,1610612758,2017,1610612744,117,0.469,0.588,0.441,34,47,1610612758,106,0.482,0.824,0.455,27,40,1
10/13/2017,11700078,1610612746,1610612747,2017,1610612746,104,0.439,0.649,0.308,23,39,1610612747,111,0.489,0.696,0.31,28,51,0
10/12/2017,11700065,1610612737,1610612742,2017,1610612737,94,0.388,0.719,0.333,21,39,1610612742,108,0.494,0.778,0.396,28,46,0
10/12/2017,11700066,1610612746,1610612758,2017,1610612746,104,0.52,0.652,0.44,25,44,1610612758,87,0.403,0.722,0.462,21,38,1
10/11/2017,11700060,1610612766,1610612738,2017,1610612766,100,0.42,0.684,0.351,18,47,1610612738,108,0.506,0.75,0.5,26,37,0
10/11/2017,11700062,1610612751,1610612755,2017,1610612751,114,0.443,0.639,0.351,16,37,1610612755,133,0.511,0.848,0.433,25,52,0
10/11/2017,11700063,1610612748,1610612764,2017,1610612748,117,0.494,0.684,0.4,28,40,1610612764,115,0.5,0.741,0.269,27,46,1
10/11/2017,11700064,1610612763,1610612745,2017,1610612763,89,0.38,0.742,0.261,20,43,1610612745,101,0.388,0.893,0.304,23,41,0
10/11/2017,11700061,1610612756,1610612757,2017,1610612756,104,0.378,0.758,0.314,17,49,1610612757,113,0.415,0.767,0.522,18,57,0
10/10/2017,11700054,1610612761,1610612765,2017,1610612761,116,0.519,0.84,0.351,30,44,1610612765,94,0.44,0.882,0.294,19,34,1
10/10/2017,11700059,1610612739,1610612741,2017,1610612739,94,0.405,0.667,0.519,21,46,1610612741,108,0.433,0.882,0.366,24,51,0
10/10/2017,11700057,1610612759,1610612753,2017,1610612759,98,0.473,0.793,0.313,23,47,1610612753,103,0.44,0.895,0.261,28,37,0
10/10/2017,11700056,1610612743,1610612760,2017,1610612743,86,0.341,0.654,0.333,20,46,1610612760,96,0.429,0.375,0.395,24,56,0
10/10/2017,11700058,1610612747,1610612762,2017,1610612747,99,0.444,0.75,0.273,23,39,1610612762,105,0.463,0.857,0.269,24,49,0
10/9/2017,11700046,1610612765,1610612754,2017,1610612765,107,0.494,0.647,0.385,28,37,1610612754,97,0.547,0.833,0.556,23,35,1
10/9/2017,11700048,1610612738,1610612755,2017,1610612738,113,0.398,0.738,0.414,19,53,1610612755,96,0.44,0.517,0.28,23,47,1
10/9/2017,11700049,1610612752,1610612745,2017,1610612752,95,0.448,0.8,0.29,20,36,1610612745,117,0.541,0.714,0.478,23,45,0
10/9/2017,11700050,1610612737,1610612763,2017,1610612737,100,0.455,0.8,0.333,22,46,1610612763,88,0.432,0.583,0.182,21,40,1
10/9/2017,11700051,1610612748,1610612766,2017,1610612748,109,0.494,0.621,0.393,23,49,1610612766,106,0.451,0.679,0.192,17,43,1
10/9/2017,11700052,1610612742,1610612753,2017,1610612742,99,0.438,0.625,0.333,24,48,1610612753,96,0.414,0.583,0.405,26,44,1
10/9/2017,11700047,1610612756,1610612762,2017,1610612756,102,0.456,0.732,0.37,18,38,1610612762,120,0.527,0.765,0.367,23,32,0
10/9/2017,11700053,1610612758,1610612757,2017,1610612758,83,0.39,0.786,0.421,20,39,1610612757,97,0.421,0.727,0.409,16,48,0
10/8/2017,11700044,1610612750,1610612744,2017,1610612750,110,0.493,0.838,0.304,22,31,1610612744,142,0.6,0.8,0.625,32,33,0
10/8/2017,11700040,1610612764,1610612739,2017,1610612764,102,0.43,0.75,0.333,17,42,1610612739,94,0.462,0.737,0.364,27,36,1
10/8/2017,11700038,1610612746,1610612757,2017,1610612746,106,0.402,0.742,0.448,22,41,1610612757,134,0.529,0.816,0.464,24,47,0
10/8/2017,11700041,1610612759,1610612743,2017,1610612759,122,0.57,0.889,0.571,31,47,1610612743,100,0.404,0.769,0.296,25,36,1
10/8/2017,11700042,1610612741,1610612740,2017,1610612741,95,0.368,0.8,0.268,25,44,1610612740,108,0.42,0.868,0.333,29,47,0
10/8/2017,11700045,1610612751,1610612752,2017,1610612751,117,0.5,0.704,0.424,29,48,1610612752,83,0.378,0.708,0.267,16,41,1
10/8/2017,11700043,1610612747,1610612758,2017,1610612747,75,0.414,0.733,0.25,21,49,1610612758,69,0.313,0.75,0.28,15,37,1
10/7/2017,11700037,1610612753,1610612748,2017,1610612753,93,0.463,0.706,0.25,17,54,1610612748,90,0.364,0.773,0.281,15,41,1
10/6/2017,11700029,1610612755,1610612738,2017,1610612755,102,0.47,0.417,0.452,28,48,1610612738,110,0.402,0.808,0.344,22,49,0
10/6/2017,11700030,1610612764,1610612752,2017,1610612764,104,0.465,0.824,0.357,24,36,1610612752,100,0.455,0.87,0.435,22,46,1
10/6/2017,11700031,1610612765,1610612737,2017,1610612765,109,0.489,0.727,0.44,26,57,1610612737,87,0.365,0.733,0.389,24,37,1
10/6/2017,11700035,1610612739,1610612754,2017,1610612739,102,0.46,0.591,0.31,25,51,1610612754,106,0.47,0.704,0.31,27,41,0
10/6/2017,11700032,1610612741,1610612749,2017,1610612741,114,0.518,0.647,0.5,30,42,1610612749,101,0.468,0.645,0.321,22,36,1
10/6/2017,11700033,1610612760,1610612740,2017,1610612760,102,0.486,0.633,0.344,22,46,1610612740,91,0.39,0.654,0.313,15,43,1
10/6/2017,11700036,1610612759,1610612758,2017,1610612759,113,0.554,0.857,0.469,28,43,1610612758,93,0.452,0.684,0.267,19,32,1
10/6/2017,11700034,1610612762,1610612756,2017,1610612762,112,0.412,0.733,0.357,22,53,1610612756,101,0.432,0.828,0.481,19,39,1
10/5/2017,11700024,1610612744,1610612750,2017,1610612744,95,0.463,0.52,0.286,27,44,1610612750,111,0.42,0.862,0.444,26,47,0
10/5/2017,11700025,1610612753,1610612742,2017,1610612753,112,0.477,0.68,0.393,23,49,1610612742,89,0.33,0.68,0.293,9,55,1
10/5/2017,11700028,1610612751,1610612748,2017,1610612751,107,0.452,0.813,0.345,22,60,1610612748,88,0.372,0.606,0.148,13,40,1
10/5/2017,11700027,1610612757,1610612761,2017,1610612757,106,0.427,0.889,0.4,20,47,1610612761,101,0.4,0.848,0.295,18,38,1
10/4/2017,11700015,1610612746,1610612761,2017,1610612746,98,0.479,0.8,0.286,23,44,1610612761,84,0.384,0.545,0.167,15,46,1
10/4/2017,11700017,1610612755,1610612763,2017,1610612755,89,0.348,0.842,0.367,19,40,1610612763,110,0.462,0.692,0.25,26,57,0
10/4/2017,11700018,1610612739,1610612737,2017,1610612739,93,0.386,0.722,0.286,26,38,1610612737,109,0.481,0.731,0.316,28,45,0
10/4/2017,11700019,1610612765,1610612766,2017,1610612765,104,0.47,0.692,0.286,21,48,1610612766,109,0.448,0.727,0.219,22,41,0
10/4/2017,11700020,1610612749,1610612754,2017,1610612749,86,0.388,0.882,0.3,23,44,1610612754,104,0.426,0.722,0.355,22,47,0
10/4/2017,11700023,1610612742,1610612741,2017,1610612742,118,0.5,0.643,0.45,26,49,1610612741,71,0.346,0.421,0.241,21,39,1
10/4/2017,11700022,1610612747,1610612743,2017,1610612747,104,0.513,0.576,0.263,25,32,1610612743,122,0.533,0.706,0.467,34,46,0
10/3/2017,11700016,1610612752,1610612751,2017,1610612752,107,0.383,0.806,0.4,20,53,1610612751,115,0.437,0.821,0.5,20,52,0
10/3/2017,11700012,1610612740,1610612741,2017,1610612740,109,0.468,0.781,0.313,25,44,1610612741,113,0.494,0.692,0.432,33,45,0
10/3/2017,11700013,1610612760,1610612745,2017,1610612760,97,0.408,0.806,0.385,16,44,1610612745,104,0.423,0.778,0.436,24,38,0
10/3/2017,11700014,1610612757,1610612756,2017,1610612757,112,0.41,0.81,0.3,20,47,1610612756,114,0.451,0.769,0.357,19,51,0
10/2/2017,11700008,1610612738,1610612766,2017,1610612738,94,0.418,0.538,0.355,26,52,1610612766,82,0.375,0.667,0.286,18,45,1
10/2/2017,11700006,1610612763,1610612753,2017,1610612763,92,0.4,0.64,0.222,16,54,1610612753,84,0.364,0.625,0.156,26,49,1
10/2/2017,11700009,1610612742,1610612749,2017,1610612742,106,0.47,0.556,0.406,24,42,1610612749,104,0.494,0.833,0.345,34,39,1
10/2/2017,11700010,1610612758,1610612759,2017,1610612758,106,0.512,0.8,0.4,15,46,1610612759,96,0.415,0.769,0.235,20,34,1
10/2/2017,11700011,1610612747,1610612743,2017,1610612747,107,0.452,0.815,0.333,26,48,1610612743,113,0.453,0.714,0.517,23,37,0
10/1/2017,11700004,1610612748,1610612737,2017,1610612748,96,0.486,0.517,0.333,24,48,1610612737,90,0.356,0.815,0.24,18,42,1
10/1/2017,11700003,1610612761,1610612746,2017,1610612761,121,0.5,0.8,0.256,22,44,1610612746,113,0.449,0.795,0.296,25,34,1
9/30/2017,11700001,1610612744,1610612743,2017,1610612744,102,0.411,0.833,0.121,17,53,1610612743,108,0.444,0.676,0.464,23,49,0
9/30/2017,11700002,1610612747,1610612750,2017,1610612747,99,0.441,0.706,0.167,27,48,1610612750,108,0.416,0.8,0.3,28,49,0
6/12/2017,41600405,1610612744,1610612739,2016,1610612744,129,0.511,0.821,0.368,27,42,1610612739,120,0.534,0.652,0.458,22,40,1
6/9/2017,41600404,1610612739,1610612744,2016,1610612739,137,0.529,0.677,0.533,27,41,1610612744,116,0.448,0.75,0.282,26,40,1
6/7/2017,41600403,1610612739,1610612744,2016,1610612739,113,0.444,0.84,0.273,17,37,1610612744,118,0.482,0.917,0.485,29,44,0
6/4/2017,41600402,1610612744,1610612739,2016,1610612744,132,0.517,0.917,0.419,34,53,1610612739,113,0.45,0.789,0.276,27,41,1
6/1/2017,41600401,1610612744,1610612739,2016,1610612744,113,0.425,0.688,0.364,31,50,1610612739,91,0.349,0.8,0.355,15,59,1
5/25/2017,41600305,1610612738,1610612739,2016,1610612738,102,0.43,0.739,0.367,20,39,1610612739,135,0.565,0.833,0.463,24,38,0
5/23/2017,41600304,1610612739,1610612738,2016,1610612739,112,0.595,0.824,0.455,23,37,1610612738,99,0.443,0.95,0.323,26,29,1
5/22/2017,41600314,1610612759,1610612744,2016,1610612759,115,0.418,0.781,0.32,33,42,1610612744,129,0.558,0.76,0.359,30,53,0
5/21/2017,41600303,1610612739,1610612738,2016,1610612739,108,0.457,0.778,0.41,21,46,1610612738,111,0.462,0.75,0.45,28,38,0
5/20/2017,41600313,1610612759,1610612744,2016,1610612759,108,0.473,0.6,0.238,22,46,1610612744,120,0.548,0.773,0.407,23,42,0
5/19/2017,41600302,1610612738,1610612739,2016,1610612738,86,0.372,0.933,0.296,23,39,1610612739,130,0.565,0.652,0.487,28,45,0
5/17/2017,41600301,1610612738,1610612739,2016,1610612738,104,0.466,0.556,0.316,33,40,1610612739,117,0.481,0.8,0.355,21,44,0
5/16/2017,41600312,1610612744,1610612759,2016,1610612744,136,0.562,0.947,0.486,39,40,1610612759,100,0.37,0.857,0.348,21,49,1
5/15/2017,41600207,1610612738,1610612764,2016,1610612738,115,0.532,0.8,0.458,27,31,1610612764,105,0.45,0.793,0.345,18,43,1
5/14/2017,41600311,1610612744,1610612759,2016,1610612744,113,0.481,0.727,0.367,22,43,1610612759,111,0.476,0.857,0.318,19,37,1
5/12/2017,41600206,1610612764,1610612738,2016,1610612764,92,0.43,0.619,0.208,20,46,1610612738,91,0.405,0.889,0.314,25,37,1
5/11/2017,41600236,1610612745,1610612759,2016,1610612745,75,0.286,0.72,0.325,14,37,1610612759,114,0.531,0.538,0.227,32,60,0
5/10/2017,41600205,1610612738,1610612764,2016,1610612738,123,0.529,0.714,0.485,33,48,1610612764,101,0.385,0.828,0.241,21,45,1
5/9/2017,41600235,1610612759,1610612745,2016,1610612759,110,0.408,0.652,0.333,24,52,1610612745,107,0.442,0.714,0.333,21,47,1
5/8/2017,41600224,1610612762,1610612744,2016,1610612762,95,0.371,0.75,0.296,13,42,1610612744,121,0.512,0.889,0.423,28,50,0
5/7/2017,41600214,1610612761,1610612739,2016,1610612761,102,0.471,0.8,0.345,28,37,1610612739,109,0.476,0.938,0.39,24,37,0
5/7/2017,41600204,1610612764,1610612738,2016,1610612764,121,0.524,0.889,0.429,29,45,1610612738,102,0.443,0.75,0.452,28,31,1
5/7/2017,41600234,1610612745,1610612759,2016,1610612745,125,0.526,0.6,0.442,28,41,1610612759,104,0.494,0.5,0.304,23,43,1
5/6/2017,41600223,1610612762,1610612744,2016,1610612762,91,0.39,0.706,0.318,19,42,1610612744,102,0.44,0.826,0.3,17,51,0
5/5/2017,41600213,1610612761,1610612739,2016,1610612761,94,0.437,0.941,0.111,17,25,1610612739,115,0.513,0.857,0.565,15,49,0
5/5/2017,41600233,1610612745,1610612759,2016,1610612745,92,0.364,0.889,0.308,17,39,1610612759,103,0.453,0.8,0.36,23,49,0
